NAME,ARCHITECTURE,ARCHITECTURE_FULL_NAME,FAMILY,DEVICE,PACKAGE,SPEED,TEMPERATURE_GRADE_LETTER,REVISION
xc7k355tffg901-2L,kintex7,Kintex-7,kintex7,xc7k355t,ffg901,-2L,E,
xc7k355tffg901-3,kintex7,Kintex-7,kintex7,xc7k355t,ffg901,-3,,
xc7k355tffv901-1,kintex7,Kintex-7,kintex7,xc7k355t,ffv901,-1,,
xc7k355tffv901-2,kintex7,Kintex-7,kintex7,xc7k355t,ffv901,-2,,
xc7k355tffv901-2L,kintex7,Kintex-7,kintex7,xc7k355t,ffv901,-2L,E,
xc7k355tffv901-3,kintex7,Kintex-7,kintex7,xc7k355t,ffv901,-3,,
xc7k410tfbg676-1,kintex7,Kintex-7,kintex7,xc7k410t,fbg676,-1,,
xc7k410tfbg676-2,kintex7,Kintex-7,kintex7,xc7k410t,fbg676,-2,,
xc7k410tfbg676-2L,kintex7,Kintex-7,kintex7,xc7k410t,fbg676,-2L,E,
xc7k410tfbg676-3,kintex7,Kintex-7,kintex7,xc7k410t,fbg676,-3,,
xc7k410tfbg900-1,kintex7,Kintex-7,kintex7,xc7k410t,fbg900,-1,,
xc7k410tfbg900-2,kintex7,Kintex-7,kintex7,xc7k410t,fbg900,-2,,
xc7k410tfbg900-2L,kintex7,Kintex-7,kintex7,xc7k410t,fbg900,-2L,E,
xc7k410tfbg900-3,kintex7,Kintex-7,kintex7,xc7k410t,fbg900,-3,,
xc7k410tfbv676-1,kintex7,Kintex-7,kintex7,xc7k410t,fbv676,-1,,
xc7k410tfbv676-2,kintex7,Kintex-7,kintex7,xc7k410t,fbv676,-2,,
xc7k410tfbv676-2L,kintex7,Kintex-7,kintex7,xc7k410t,fbv676,-2L,E,
xc7k410tfbv676-3,kintex7,Kintex-7,kintex7,xc7k410t,fbv676,-3,,
xc7k410tfbv900-1,kintex7,Kintex-7,kintex7,xc7k410t,fbv900,-1,,
xc7k410tfbv900-2,kintex7,Kintex-7,kintex7,xc7k410t,fbv900,-2,,
xc7k410tfbv900-2L,kintex7,Kintex-7,kintex7,xc7k410t,fbv900,-2L,E,
xc7k410tfbv900-3,kintex7,Kintex-7,kintex7,xc7k410t,fbv900,-3,,
xc7k410tffg676-1,kintex7,Kintex-7,kintex7,xc7k410t,ffg676,-1,,
xc7k410tffg676-2,kintex7,Kintex-7,kintex7,xc7k410t,ffg676,-2,,
xc7k410tffg676-2L,kintex7,Kintex-7,kintex7,xc7k410t,ffg676,-2L,E,
xc7k410tffg676-3,kintex7,Kintex-7,kintex7,xc7k410t,ffg676,-3,,
xc7k410tffg900-1,kintex7,Kintex-7,kintex7,xc7k410t,ffg900,-1,,
xc7k410tffg900-2,kintex7,Kintex-7,kintex7,xc7k410t,ffg900,-2,,
xc7k410tffg900-2L,kintex7,Kintex-7,kintex7,xc7k410t,ffg900,-2L,E,
xc7k410tffg900-3,kintex7,Kintex-7,kintex7,xc7k410t,ffg900,-3,,
xc7k410tffv676-1,kintex7,Kintex-7,kintex7,xc7k410t,ffv676,-1,,
xc7k410tffv676-2,kintex7,Kintex-7,kintex7,xc7k410t,ffv676,-2,,
xc7k410tffv676-2L,kintex7,Kintex-7,kintex7,xc7k410t,ffv676,-2L,E,
xc7k410tffv676-3,kintex7,Kintex-7,kintex7,xc7k410t,ffv676,-3,,
xc7k410tffv900-1,kintex7,Kintex-7,kintex7,xc7k410t,ffv900,-1,,
xc7k410tffv900-2,kintex7,Kintex-7,kintex7,xc7k410t,ffv900,-2,,
xc7k410tffv900-2L,kintex7,Kintex-7,kintex7,xc7k410t,ffv900,-2L,E,
xc7k410tffv900-3,kintex7,Kintex-7,kintex7,xc7k410t,ffv900,-3,,
xc7k410tiffv900-2L,kintex7,Kintex-7,kintex7,xc7k410ti,ffv900,-2L,I,
xc7k410tiffv676-2L,kintex7,Kintex-7,kintex7,xc7k410ti,ffv676,-2L,I,
xc7k410tiffg900-2L,kintex7,Kintex-7,kintex7,xc7k410ti,ffg900,-2L,I,
xc7k410tiffg676-2L,kintex7,Kintex-7,kintex7,xc7k410ti,ffg676,-2L,I,
xc7k410tifbv900-2L,kintex7,Kintex-7,kintex7,xc7k410ti,fbv900,-2L,I,
xc7k410tifbv676-2L,kintex7,Kintex-7,kintex7,xc7k410ti,fbv676,-2L,I,
xc7k410tifbg900-2L,kintex7,Kintex-7,kintex7,xc7k410ti,fbg900,-2L,I,
xc7k410tifbg676-2L,kintex7,Kintex-7,kintex7,xc7k410ti,fbg676,-2L,I,
xc7k420tffg1156-1,kintex7,Kintex-7,kintex7,xc7k420t,ffg1156,-1,,
xc7k420tffg1156-2,kintex7,Kintex-7,kintex7,xc7k420t,ffg1156,-2,,
xc7k420tffg1156-2L,kintex7,Kintex-7,kintex7,xc7k420t,ffg1156,-2L,E,
xc7k420tffg1156-3,kintex7,Kintex-7,kintex7,xc7k420t,ffg1156,-3,,
xc7k420tffg901-1,kintex7,Kintex-7,kintex7,xc7k420t,ffg901,-1,,
xc7k420tffg901-2,kintex7,Kintex-7,kintex7,xc7k420t,ffg901,-2,,
xc7k420tffg901-2L,kintex7,Kintex-7,kintex7,xc7k420t,ffg901,-2L,E,
xc7k420tffg901-3,kintex7,Kintex-7,kintex7,xc7k420t,ffg901,-3,,
xc7k420tffv1156-1,kintex7,Kintex-7,kintex7,xc7k420t,ffv1156,-1,,
xc7k420tffv1156-2,kintex7,Kintex-7,kintex7,xc7k420t,ffv1156,-2,,
xc7k420tffv1156-2L,kintex7,Kintex-7,kintex7,xc7k420t,ffv1156,-2L,E,
xc7k420tffv1156-3,kintex7,Kintex-7,kintex7,xc7k420t,ffv1156,-3,,
xc7k420tffv901-1,kintex7,Kintex-7,kintex7,xc7k420t,ffv901,-1,,
xc7k420tffv901-2,kintex7,Kintex-7,kintex7,xc7k420t,ffv901,-2,,
xc7k420tffv901-2L,kintex7,Kintex-7,kintex7,xc7k420t,ffv901,-2L,E,
xc7k420tffv901-3,kintex7,Kintex-7,kintex7,xc7k420t,ffv901,-3,,
xc7k420tiffv901-2L,kintex7,Kintex-7,kintex7,xc7k420ti,ffv901,-2L,I,
xc7k420tiffv1156-2L,kintex7,Kintex-7,kintex7,xc7k420ti,ffv1156,-2L,I,
xc7k420tiffg901-2L,kintex7,Kintex-7,kintex7,xc7k420ti,ffg901,-2L,I,
xc7k420tiffg1156-2L,kintex7,Kintex-7,kintex7,xc7k420ti,ffg1156,-2L,I,
xc7k480tiffv901-2L,kintex7,Kintex-7,kintex7,xc7k480ti,ffv901,-2L,I,
xc7k480tiffv1156-2L,kintex7,Kintex-7,kintex7,xc7k480ti,ffv1156,-2L,I,
xc7k480tiffg901-2L,kintex7,Kintex-7,kintex7,xc7k480ti,ffg901,-2L,I,
xc7k480tiffg1156-2L,kintex7,Kintex-7,kintex7,xc7k480ti,ffg1156,-2L,I,
xc7k480tffv901-1,kintex7,Kintex-7,kintex7,xc7k480t,ffv901,-1,,
xc7k480tffv901-2,kintex7,Kintex-7,kintex7,xc7k480t,ffv901,-2,,
xc7k480tffv901-2L,kintex7,Kintex-7,kintex7,xc7k480t,ffv901,-2L,E,
xc7k480tffv901-3,kintex7,Kintex-7,kintex7,xc7k480t,ffv901,-3,,
xc7k480tffv1156-1,kintex7,Kintex-7,kintex7,xc7k480t,ffv1156,-1,,
xc7k480tffv1156-2,kintex7,Kintex-7,kintex7,xc7k480t,ffv1156,-2,,
xc7k480tffv1156-2L,kintex7,Kintex-7,kintex7,xc7k480t,ffv1156,-2L,E,
xc7k480tffv1156-3,kintex7,Kintex-7,kintex7,xc7k480t,ffv1156,-3,,
xc7k480tffg901-1,kintex7,Kintex-7,kintex7,xc7k480t,ffg901,-1,,
xc7k480tffg901-2,kintex7,Kintex-7,kintex7,xc7k480t,ffg901,-2,,
xc7k480tffg901-2L,kintex7,Kintex-7,kintex7,xc7k480t,ffg901,-2L,E,
xc7k480tffg901-3,kintex7,Kintex-7,kintex7,xc7k480t,ffg901,-3,,
xc7k480tffg1156-1,kintex7,Kintex-7,kintex7,xc7k480t,ffg1156,-1,,
xc7k480tffg1156-2,kintex7,Kintex-7,kintex7,xc7k480t,ffg1156,-2,,
xc7k480tffg1156-2L,kintex7,Kintex-7,kintex7,xc7k480t,ffg1156,-2L,E,
xc7k480tffg1156-3,kintex7,Kintex-7,kintex7,xc7k480t,ffg1156,-3,,
xc7k70tlfbv676-2L,kintex7,Kintex-7,kintex7l,xc7k70tl,fbv676,-2L,E,
xc7k70tlfbv484-2L,kintex7,Kintex-7,kintex7l,xc7k70tl,fbv484,-2L,E,
xc7k70tlfbg676-2L,kintex7,Kintex-7,kintex7l,xc7k70tl,fbg676,-2L,E,
xc7k70tlfbg484-2L,kintex7,Kintex-7,kintex7l,xc7k70tl,fbg484,-2L,E,
xc7k160tlfbg484-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,fbg484,-2L,E,
xc7k160tlfbg676-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,fbg676,-2L,E,
xc7k160tlfbv484-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,fbv484,-2L,E,
xc7k160tlfbv676-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,fbv676,-2L,E,
xc7k160tlffg676-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,ffg676,-2L,E,
xc7k160tlffv676-2L,kintex7,Kintex-7,kintex7l,xc7k160tl,ffv676,-2L,E,
xc7k325tlfbg676-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,fbg676,-2L,E,
xc7k325tlfbg900-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,fbg900,-2L,E,
xc7k325tlfbv676-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,fbv676,-2L,E,
xc7k325tlfbv900-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,fbv900,-2L,E,
xc7k325tlffg676-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,ffg676,-2L,E,
xc7k325tlffg900-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,ffg900,-2L,E,
xc7k325tlffv676-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,ffv676,-2L,E,
xc7k325tlffv900-2L,kintex7,Kintex-7,kintex7l,xc7k325tl,ffv900,-2L,E,
xc7k355tlffg901-2L,kintex7,Kintex-7,kintex7l,xc7k355tl,ffg901,-2L,E,
xc7k355tlffv901-2L,kintex7,Kintex-7,kintex7l,xc7k355tl,ffv901,-2L,E,
xc7k410tlfbg676-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,fbg676,-2L,E,
xc7k410tlfbg900-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,fbg900,-2L,E,
xc7k410tlfbv676-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,fbv676,-2L,E,
xc7k410tlfbv900-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,fbv900,-2L,E,
xc7k410tlffg676-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,ffg676,-2L,E,
xc7k410tlffg900-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,ffg900,-2L,E,
xc7k410tlffv676-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,ffv676,-2L,E,
xc7k410tlffv900-2L,kintex7,Kintex-7,kintex7l,xc7k410tl,ffv900,-2L,E,
xc7k420tlffv901-2L,kintex7,Kintex-7,kintex7l,xc7k420tl,ffv901,-2L,E,
xc7k420tlffv1156-2L,kintex7,Kintex-7,kintex7l,xc7k420tl,ffv1156,-2L,E,
xc7k420tlffg901-2L,kintex7,Kintex-7,kintex7l,xc7k420tl,ffg901,-2L,E,
xc7k420tlffg1156-2L,kintex7,Kintex-7,kintex7l,xc7k420tl,ffg1156,-2L,E,
xc7k480tlffg1156-2L,kintex7,Kintex-7,kintex7l,xc7k480tl,ffg1156,-2L,E,
xc7k480tlffg901-2L,kintex7,Kintex-7,kintex7l,xc7k480tl,ffg901,-2L,E,
xc7k480tlffv1156-2L,kintex7,Kintex-7,kintex7l,xc7k480tl,ffv1156,-2L,E,
xc7k480tlffv901-2L,kintex7,Kintex-7,kintex7l,xc7k480tl,ffv901,-2L,E,
xq7k325trf676-1I,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-1I,I,
xq7k325trf676-1M,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-1M,M,
xq7k325trf676-1ML,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-1ML,ML,
xq7k325trf676-2I,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-2I,I,
xq7k325trf676-2IL,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-2IL,IL,
xq7k325trf676-2L,kintex7,Kintex-7,qkintex7,xq7k325t,rf676,-2L,E,
xq7k325trf900-1I,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-1I,I,
xq7k325trf900-1M,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-1M,M,
xq7k325trf900-2I,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2I,I,
xq7k325trf900-2IL,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2IL,IL,
xq7k325trf900-2L,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2L,E,
xq7k410trf676-1I,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-1I,I,
xq7k410trf676-1M,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-1M,M,
xq7k410trf676-2I,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2I,I,
xq7k410trf676-2IL,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2IL,IL,
xq7k410trf676-2L,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2L,E,
xq7k410trf900-1I,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-1I,I,
xq7k410trf900-1M,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-1M,M,
xq7k410trf900-2I,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2I,I,
xq7k410trf900-2IL,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2IL,IL,
xq7k410trf900-2L,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2L,E,
xq7k325tlrf676-2L,kintex7,Kintex-7,qkintex7l,xq7k325tl,rf676,-2L,E,
xq7k325tlrf900-2L,kintex7,Kintex-7,qkintex7l,xq7k325tl,rf900,-2L,E,
xq7k410tlrf676-2L,kintex7,Kintex-7,qkintex7l,xq7k410tl,rf676,-2L,E,
xq7k410tlrf900-2L,kintex7,Kintex-7,qkintex7l,xq7k410tl,rf900,-2L,E,
xa7k160tffg676-1Q,kintex7,Kintex-7,akintex7,xa7k160t,ffg676,-1Q,Q,
xc7a12ticsg325-1L,artix7,Artix-7,artix7,xc7a12ti,csg325,-1L,I,
xc7a12ticpg238-1L,artix7,Artix-7,artix7,xc7a12ti,cpg238,-1L,I,
xc7a12tcsg325-1,artix7,Artix-7,artix7,xc7a12t,csg325,-1,,
xc7a12tcsg325-2,artix7,Artix-7,artix7,xc7a12t,csg325,-2,,
xc7a12tcsg325-2L,artix7,Artix-7,artix7,xc7a12t,csg325,-2L,E,
xc7a12tcsg325-3,artix7,Artix-7,artix7,xc7a12t,csg325,-3,,
xc7a12tcpg238-1,artix7,Artix-7,artix7,xc7a12t,cpg238,-1,,
xc7a12tcpg238-2,artix7,Artix-7,artix7,xc7a12t,cpg238,-2,,
xc7a12tcpg238-2L,artix7,Artix-7,artix7,xc7a12t,cpg238,-2L,E,
xc7a12tcpg238-3,artix7,Artix-7,artix7,xc7a12t,cpg238,-3,,
xc7a25tcpg238-1,artix7,Artix-7,artix7,xc7a25t,cpg238,-1,,
xc7a25tcpg238-2,artix7,Artix-7,artix7,xc7a25t,cpg238,-2,,
xc7a25tcpg238-2L,artix7,Artix-7,artix7,xc7a25t,cpg238,-2L,E,
xc7a25tcpg238-3,artix7,Artix-7,artix7,xc7a25t,cpg238,-3,,
xc7a25tcsg325-1,artix7,Artix-7,artix7,xc7a25t,csg325,-1,,
xc7a25tcsg325-2,artix7,Artix-7,artix7,xc7a25t,csg325,-2,,
xc7a25tcsg325-2L,artix7,Artix-7,artix7,xc7a25t,csg325,-2L,E,
xc7a25tcsg325-3,artix7,Artix-7,artix7,xc7a25t,csg325,-3,,
xc7a25ticpg238-1L,artix7,Artix-7,artix7,xc7a25ti,cpg238,-1L,I,
xc7a25ticsg325-1L,artix7,Artix-7,artix7,xc7a25ti,csg325,-1L,I,
xc7a50tcsg324-1,artix7,Artix-7,artix7,xc7a50t,csg324,-1,,
xc7a50tcsg324-2,artix7,Artix-7,artix7,xc7a50t,csg324,-2,,
xc7a50tcsg324-2L,artix7,Artix-7,artix7,xc7a50t,csg324,-2L,E,
xc7a50tcsg324-3,artix7,Artix-7,artix7,xc7a50t,csg324,-3,,
xc7a50tcpg236-1,artix7,Artix-7,artix7,xc7a50t,cpg236,-1,,
xc7a50tcpg236-2,artix7,Artix-7,artix7,xc7a50t,cpg236,-2,,
xc7a50tcpg236-2L,artix7,Artix-7,artix7,xc7a50t,cpg236,-2L,E,
xc7a50tcpg236-3,artix7,Artix-7,artix7,xc7a50t,cpg236,-3,,
xc7a50tcsg325-1,artix7,Artix-7,artix7,xc7a50t,csg325,-1,,
xc7a50tcsg325-2,artix7,Artix-7,artix7,xc7a50t,csg325,-2,,
xc7a50tcsg325-2L,artix7,Artix-7,artix7,xc7a50t,csg325,-2L,E,
xc7a50tcsg325-3,artix7,Artix-7,artix7,xc7a50t,csg325,-3,,
xc7a50tfgg484-1,artix7,Artix-7,artix7,xc7a50t,fgg484,-1,,
xc7a50tfgg484-2,artix7,Artix-7,artix7,xc7a50t,fgg484,-2,,
xc7a50tfgg484-2L,artix7,Artix-7,artix7,xc7a50t,fgg484,-2L,E,
xc7a50tfgg484-3,artix7,Artix-7,artix7,xc7a50t,fgg484,-3,,
xc7a50tftg256-1,artix7,Artix-7,artix7,xc7a50t,ftg256,-1,,
xc7a50tftg256-2,artix7,Artix-7,artix7,xc7a50t,ftg256,-2,,
xc7a50tftg256-2L,artix7,Artix-7,artix7,xc7a50t,ftg256,-2L,E,
xc7a50tftg256-3,artix7,Artix-7,artix7,xc7a50t,ftg256,-3,,
xc7a35tiftg256-1L,artix7,Artix-7,artix7,xc7a35ti,ftg256,-1L,I,
xc7a35tifgg484-1L,artix7,Artix-7,artix7,xc7a35ti,fgg484,-1L,I,
xc7a35ticsg325-1L,artix7,Artix-7,artix7,xc7a35ti,csg325,-1L,I,
xc7a35ticsg324-1L,artix7,Artix-7,artix7,xc7a35ti,csg324,-1L,I,
xc7a35ticpg236-1L,artix7,Artix-7,artix7,xc7a35ti,cpg236,-1L,I,
xc7a50ticpg236-1L,artix7,Artix-7,artix7,xc7a50ti,cpg236,-1L,I,
xc7a50tiftg256-1L,artix7,Artix-7,artix7,xc7a50ti,ftg256,-1L,I,
xc7a50tifgg484-1L,artix7,Artix-7,artix7,xc7a50ti,fgg484,-1L,I,
xc7a50ticsg325-1L,artix7,Artix-7,artix7,xc7a50ti,csg325,-1L,I,
xc7a50ticsg324-1L,artix7,Artix-7,artix7,xc7a50ti,csg324,-1L,I,
xc7a35tftg256-1,artix7,Artix-7,artix7,xc7a35t,ftg256,-1,,
xc7a35tftg256-2,artix7,Artix-7,artix7,xc7a35t,ftg256,-2,,
xc7a35tftg256-2L,artix7,Artix-7,artix7,xc7a35t,ftg256,-2L,E,
xc7a35tftg256-3,artix7,Artix-7,artix7,xc7a35t,ftg256,-3,,
xc7a35tfgg484-1,artix7,Artix-7,artix7,xc7a35t,fgg484,-1,,
xc7a35tfgg484-2,artix7,Artix-7,artix7,xc7a35t,fgg484,-2,,
xc7a35tfgg484-2L,artix7,Artix-7,artix7,xc7a35t,fgg484,-2L,E,
xc7a35tfgg484-3,artix7,Artix-7,artix7,xc7a35t,fgg484,-3,,
xc7a35tcsg325-1,artix7,Artix-7,artix7,xc7a35t,csg325,-1,,
xc7a35tcsg325-2,artix7,Artix-7,artix7,xc7a35t,csg325,-2,,
xc7a35tcsg325-2L,artix7,Artix-7,artix7,xc7a35t,csg325,-2L,E,
xc7a35tcsg325-3,artix7,Artix-7,artix7,xc7a35t,csg325,-3,,
xc7a35tcsg324-1,artix7,Artix-7,artix7,xc7a35t,csg324,-1,,
xc7a35tcsg324-2,artix7,Artix-7,artix7,xc7a35t,csg324,-2,,
xc7a35tcsg324-2L,artix7,Artix-7,artix7,xc7a35t,csg324,-2L,E,
xc7a35tcsg324-3,artix7,Artix-7,artix7,xc7a35t,csg324,-3,,
xc7a35tcpg236-1,artix7,Artix-7,artix7,xc7a35t,cpg236,-1,,
xc7a35tcpg236-2,artix7,Artix-7,artix7,xc7a35t,cpg236,-2,,
xc7a35tcpg236-2L,artix7,Artix-7,artix7,xc7a35t,cpg236,-2L,E,
xc7a35tcpg236-3,artix7,Artix-7,artix7,xc7a35t,cpg236,-3,,
xc7a15tcpg236-1,artix7,Artix-7,artix7,xc7a15t,cpg236,-1,,
xc7a15tcpg236-2,artix7,Artix-7,artix7,xc7a15t,cpg236,-2,,
xc7a15tcpg236-2L,artix7,Artix-7,artix7,xc7a15t,cpg236,-2L,E,
xc7a15tcpg236-3,artix7,Artix-7,artix7,xc7a15t,cpg236,-3,,
xc7a15tcsg324-1,artix7,Artix-7,artix7,xc7a15t,csg324,-1,,
xc7a15tcsg324-2,artix7,Artix-7,artix7,xc7a15t,csg324,-2,,
xc7a15tcsg324-2L,artix7,Artix-7,artix7,xc7a15t,csg324,-2L,E,
xc7a15tcsg324-3,artix7,Artix-7,artix7,xc7a15t,csg324,-3,,
xc7a15tcsg325-1,artix7,Artix-7,artix7,xc7a15t,csg325,-1,,
xc7a15tcsg325-2,artix7,Artix-7,artix7,xc7a15t,csg325,-2,,
xc7a15tcsg325-2L,artix7,Artix-7,artix7,xc7a15t,csg325,-2L,E,
xc7a15tcsg325-3,artix7,Artix-7,artix7,xc7a15t,csg325,-3,,
xc7a15tfgg484-1,artix7,Artix-7,artix7,xc7a15t,fgg484,-1,,
xc7a15tfgg484-2,artix7,Artix-7,artix7,xc7a15t,fgg484,-2,,
xc7a15tfgg484-2L,artix7,Artix-7,artix7,xc7a15t,fgg484,-2L,E,
xc7a15tfgg484-3,artix7,Artix-7,artix7,xc7a15t,fgg484,-3,,
xc7a15tftg256-1,artix7,Artix-7,artix7,xc7a15t,ftg256,-1,,
xc7a15tftg256-2,artix7,Artix-7,artix7,xc7a15t,ftg256,-2,,
xc7a15tftg256-2L,artix7,Artix-7,artix7,xc7a15t,ftg256,-2L,E,
xc7a15tftg256-3,artix7,Artix-7,artix7,xc7a15t,ftg256,-3,,
xc7a15ticpg236-1L,artix7,Artix-7,artix7,xc7a15ti,cpg236,-1L,I,
xc7a15ticsg324-1L,artix7,Artix-7,artix7,xc7a15ti,csg324,-1L,I,
xc7a15ticsg325-1L,artix7,Artix-7,artix7,xc7a15ti,csg325,-1L,I,
xc7a15tifgg484-1L,artix7,Artix-7,artix7,xc7a15ti,fgg484,-1L,I,
xc7a15tiftg256-1L,artix7,Artix-7,artix7,xc7a15ti,ftg256,-1L,I,
xc7a75tfgg484-1,artix7,Artix-7,artix7,xc7a75t,fgg484,-1,,
xc7a75tfgg484-2,artix7,Artix-7,artix7,xc7a75t,fgg484,-2,,
xc7a75tfgg484-2L,artix7,Artix-7,artix7,xc7a75t,fgg484,-2L,E,
xc7a75tfgg484-3,artix7,Artix-7,artix7,xc7a75t,fgg484,-3,,
xc7a75tfgg676-1,artix7,Artix-7,artix7,xc7a75t,fgg676,-1,,
xc7a75tfgg676-2,artix7,Artix-7,artix7,xc7a75t,fgg676,-2,,
xc7a75tfgg676-2L,artix7,Artix-7,artix7,xc7a75t,fgg676,-2L,E,
xc7a75tfgg676-3,artix7,Artix-7,artix7,xc7a75t,fgg676,-3,,
xc7a75tftg256-1,artix7,Artix-7,artix7,xc7a75t,ftg256,-1,,
xc7a75tftg256-2,artix7,Artix-7,artix7,xc7a75t,ftg256,-2,,
xc7a75tftg256-2L,artix7,Artix-7,artix7,xc7a75t,ftg256,-2L,E,
xc7a75tftg256-3,artix7,Artix-7,artix7,xc7a75t,ftg256,-3,,
xc7a75tcsg324-1,artix7,Artix-7,artix7,xc7a75t,csg324,-1,,
xc7a75tcsg324-2,artix7,Artix-7,artix7,xc7a75t,csg324,-2,,
xc7a75tcsg324-2L,artix7,Artix-7,artix7,xc7a75t,csg324,-2L,E,
xc7a75tcsg324-3,artix7,Artix-7,artix7,xc7a75t,csg324,-3,,
xc7a75ticsg324-1L,artix7,Artix-7,artix7,xc7a75ti,csg324,-1L,I,
xc7a75tifgg484-1L,artix7,Artix-7,artix7,xc7a75ti,fgg484,-1L,I,
xc7a75tifgg676-1L,artix7,Artix-7,artix7,xc7a75ti,fgg676,-1L,I,
xc7a75tiftg256-1L,artix7,Artix-7,artix7,xc7a75ti,ftg256,-1L,I,
xc7a100tiftg256-1L,artix7,Artix-7,artix7,xc7a100ti,ftg256,-1L,I,
xc7a100tifgg676-1L,artix7,Artix-7,artix7,xc7a100ti,fgg676,-1L,I,
xc7a100tifgg484-1L,artix7,Artix-7,artix7,xc7a100ti,fgg484,-1L,I,
xc7a100ticsg324-1L,artix7,Artix-7,artix7,xc7a100ti,csg324,-1L,I,
xc7a100tftg256-1,artix7,Artix-7,artix7,xc7a100t,ftg256,-1,,
xc7a100tftg256-2,artix7,Artix-7,artix7,xc7a100t,ftg256,-2,,
xc7a100tftg256-2L,artix7,Artix-7,artix7,xc7a100t,ftg256,-2L,E,
xc7a100tftg256-3,artix7,Artix-7,artix7,xc7a100t,ftg256,-3,,
xc7a100tfgg676-1,artix7,Artix-7,artix7,xc7a100t,fgg676,-1,,
xc7a100tfgg676-2,artix7,Artix-7,artix7,xc7a100t,fgg676,-2,,
xc7a100tfgg676-2L,artix7,Artix-7,artix7,xc7a100t,fgg676,-2L,E,
xc7a100tfgg676-3,artix7,Artix-7,artix7,xc7a100t,fgg676,-3,,
xc7a100tfgg484-1,artix7,Artix-7,artix7,xc7a100t,fgg484,-1,,
xc7a100tfgg484-2,artix7,Artix-7,artix7,xc7a100t,fgg484,-2,,
xc7a100tfgg484-2L,artix7,Artix-7,artix7,xc7a100t,fgg484,-2L,E,
xc7a100tfgg484-3,artix7,Artix-7,artix7,xc7a100t,fgg484,-3,,
xc7a100tcsg324-1,artix7,Artix-7,artix7,xc7a100t,csg324,-1,,
xc7a100tcsg324-2,artix7,Artix-7,artix7,xc7a100t,csg324,-2,,
xc7a100tcsg324-2L,artix7,Artix-7,artix7,xc7a100t,csg324,-2L,E,
xc7a100tcsg324-3,artix7,Artix-7,artix7,xc7a100t,csg324,-3,,
xc7a200tfbg484-1,artix7,Artix-7,artix7,xc7a200t,fbg484,-1,,
xc7a200tfbg484-2,artix7,Artix-7,artix7,xc7a200t,fbg484,-2,,
xc7a200tfbg484-2L,artix7,Artix-7,artix7,xc7a200t,fbg484,-2L,E,
xc7a200tfbg484-3,artix7,Artix-7,artix7,xc7a200t,fbg484,-3,,
xc7a200tfbg676-1,artix7,Artix-7,artix7,xc7a200t,fbg676,-1,,
xc7a200tfbg676-2,artix7,Artix-7,artix7,xc7a200t,fbg676,-2,,
xc7a200tfbg676-2L,artix7,Artix-7,artix7,xc7a200t,fbg676,-2L,E,
xc7a200tfbg676-3,artix7,Artix-7,artix7,xc7a200t,fbg676,-3,,
xc7a200tfbv484-1,artix7,Artix-7,artix7,xc7a200t,fbv484,-1,,
xc7a200tfbv484-2,artix7,Artix-7,artix7,xc7a200t,fbv484,-2,,
xc7a200tfbv484-2L,artix7,Artix-7,artix7,xc7a200t,fbv484,-2L,E,
